Device Time, Accelerator PedalPosition F(%),Air Fuel Ratio(Measured)(:1),Engine RPM(rpm),Fuel Trim Bank 1 Long Term(%),Intake Air Temperature(°C),Timing Advance(°)
14-apr.-2017 18:47:34.663,-,14.43083477,3399,-0.78125,16,39
14-apr.-2017 18:47:34.762,-,14.54926777,3399,-0.78125,16,39
14-apr.-2017 18:47:34.863,-,14.54926777,3399,-0.78125,16,39
14-apr.-2017 18:47:34.963,-,14.85073185,3399,-0.78125,16,39
14-apr.-2017 18:47:35.063,-,14.85073185,3396.5,-0.78125,15,39
14-apr.-2017 18:47:35.164,-,14.61386681,3396.5,-0.78125,15,41
14-apr.-2017 18:47:35.263,-,14.61386681,3400.25,-0.78125,15,42
14-apr.-2017 18:47:35.363,-,14.61386681,3387.75,-0.78125,15,42
14-apr.-2017 18:47:35.464,-,14.61386681,3387.75,-0.78125,15,42
14-apr.-2017 18:47:35.563,-,14.55644512,3393.5,-0.78125,15,42
14-apr.-2017 18:47:35.664,-,14.55644512,3393.5,-0.78125,15,41
14-apr.-2017 18:47:35.763,-,14.45595646,3393.5,-0.78125,15,41
14-apr.-2017 18:47:35.862,-,14.40212345,3393.5,-0.78125,15,41
14-apr.-2017 18:47:35.963,-,14.40212345,3383.75,-0.78125,15,41
14-apr.-2017 18:47:36.063,-,14.29804707,3383.75,-0.78125,15,41
14-apr.-2017 18:47:36.163,-,14.29804707,3379.5,-0.78125,15,41
14-apr.-2017 18:47:36.264,-,14.29804707,3379.5,-0.78125,15,45
14-apr.-2017 18:47:36.362,-,14.25856876,3367.75,-0.78125,15,45
14-apr.-2017 18:47:36.466,-,14.25856876,3367.75,-0.78125,15,45
14-apr.-2017 18:47:36.563,-,14.21909142,3358.25,-0.78125,15,44
14-apr.-2017 18:47:36.663,-,14.46672249,3358.25,-0.78125,15,44
14-apr.-2017 18:47:36.762,-,14.46672249,3345.75,-0.78125,15,44
14-apr.-2017 18:47:36.862,-,14.97275352,3343.5,-0.78125,15,44
14-apr.-2017 18:47:36.962,-,14.92250919,3343.5,-0.78125,15,42.5
14-apr.-2017 18:47:37.065,-,14.92250919,3325.25,-0.78125,15,42
14-apr.-2017 18:47:37.162,-,14.92250919,3325.25,-0.78125,15,42
14-apr.-2017 18:47:37.263,-,14.92250919,3313.75,-0.78125,15,33.5
14-apr.-2017 18:47:37.363,-,13.23215294,3313.75,-0.78125,15,33.5
14-apr.-2017 18:47:37.463,-,13.23215294,3313.75,-0.78125,15,33.5
14-apr.-2017 18:47:37.563,-,14.14013577,3313.75,-0.78125,15,34.5
14-apr.-2017 18:47:37.663,-,14.14013577,3293.25,-0.78125,15,34.5
14-apr.-2017 18:47:37.763,-,14.70358849,3293.25,-0.78125,15,34.5
14-apr.-2017 18:47:37.863,-,14.70358849,3256,-0.78125,15,11
14-apr.-2017 18:47:37.964,-,14.81484318,3260.5,-0.78125,15,11
14-apr.-2017 18:47:38.063,-,15.13784122,3260.5,-0.78125,15,11
14-apr.-2017 18:47:38.163,-,15.13784122,3260.5,-0.78125,15,11
14-apr.-2017 18:47:38.263,-,15.00146484,3237.75,-0.78125,15,11
14-apr.-2017 18:47:38.362,-,15.00146484,3237.75,-0.78125,15,9
14-apr.-2017 18:47:38.462,-,29.39955139,3221,-0.78125,15,9
14-apr.-2017 18:47:38.564,-,29.39955139,3216.25,-0.78125,15,9
14-apr.-2017 18:47:38.664,-,29.39955139,3216.25,-0.78125,15,9
14-apr.-2017 18:47:38.762,-,29.39955139,3216.25,-0.78125,15,7.5
14-apr.-2017 18:47:38.863,-,29.39955139,3207.5,-0.78125,15,7.5
14-apr.-2017 18:47:38.963,-,29.39955139,3207.5,-0.78125,15,8
14-apr.-2017 18:47:39.064,-,29.39955139,3185.5,-0.78125,15,8
14-apr.-2017 18:47:39.163,-,29.39955139,3185.5,-0.78125,15,6.5
14-apr.-2017 18:47:39.263,-,29.39955139,3180.25,-0.78125,15,6.5
14-apr.-2017 18:47:39.362,-,29.39955139,3180.25,-0.78125,15,6.5
14-apr.-2017 18:47:39.463,-,29.39955139,3163.25,-0.78125,15,7.5
14-apr.-2017 18:47:39.563,-,29.39955139,3163.25,-0.78125,15,7.5
14-apr.-2017 18:47:39.664,-,29.39955139,3158.75,-0.78125,15,7.5
14-apr.-2017 18:47:39.763,-,29.39955139,3158.75,-0.78125,15,7.5
14-apr.-2017 18:47:39.865,-,29.39955139,3143,-0.78125,15,7.5
14-apr.-2017 18:47:39.963,-,29.39955139,3143,-0.78125,15,7.5
14-apr.-2017 18:47:40.064,-,29.39955139,3119.5,-0.78125,15,6.5
14-apr.-2017 18:47:40.164,-,29.39955139,3115.25,-0.78125,15,6.5
14-apr.-2017 18:47:40.264,-,29.39955139,3115.25,-0.78125,15,6.5
14-apr.-2017 18:47:40.364,-,29.39955139,3107.75,-0.78125,15,6.5
14-apr.-2017 18:47:40.462,-,29.39955139,3107.75,-0.78125,15,7.5
14-apr.-2017 18:47:40.563,-,29.39955139,3107.75,-0.78125,15,7.5
14-apr.-2017 18:47:40.663,-,29.39955139,3096.5,-0.78125,15,7.5
14-apr.-2017 18:47:40.764,-,29.39955139,3096.5,-0.78125,15,6.5
14-apr.-2017 18:47:40.863,-,29.39955139,3084.5,-0.78125,15,6.5
14-apr.-2017 18:47:40.963,-,29.39955139,3084.5,-0.78125,15,6
14-apr.-2017 18:47:41.063,-,29.39955139,3069.25,-0.78125,15,6
14-apr.-2017 18:47:41.163,-,29.39955139,3069.25,-0.78125,15,6
14-apr.-2017 18:47:41.263,-,29.39955139,3061,-0.78125,15,6
14-apr.-2017 18:47:41.362,-,29.39955139,3061,-0.78125,15,5
14-apr.-2017 18:47:41.462,-,29.39955139,3052.75,-0.78125,15,5
14-apr.-2017 18:47:41.564,-,29.39955139,3052.75,-0.78125,15,5
14-apr.-2017 18:47:41.663,-,29.39955139,3034.5,-0.78125,15,5
14-apr.-2017 18:47:41.762,-,29.39955139,3034.5,-0.78125,15,5
14-apr.-2017 18:47:41.862,-,29.39955139,3028.75,-0.78125,15,6
14-apr.-2017 18:47:41.962,-,29.39955139,3028.75,-0.78125,15,11
14-apr.-2017 18:47:42.066,-,29.39955139,3028.75,-0.78125,15,11
14-apr.-2017 18:47:42.163,-,29.39955139,3032.75,-0.78125,15,11
14-apr.-2017 18:47:42.263,-,16.84255409,3014,-0.78125,15,11
14-apr.-2017 18:47:42.362,-,16.84255409,3014,-0.78125,15,22.5
14-apr.-2017 18:47:42.462,-,14.34470177,3014,-0.78125,15,22.5
14-apr.-2017 18:47:42.562,-,14.34470177,3021.5,-0.78125,15,22.5
14-apr.-2017 18:47:42.666,-,14.34470177,3021.5,-0.78125,15,31.5
14-apr.-2017 18:47:42.763,-,13.57668495,3018,-0.78125,15,31.5
14-apr.-2017 18:47:42.863,-,13.57668495,3018,-0.78125,15,33.5
14-apr.-2017 18:47:42.963,-,13.60898495,3021,-0.78125,15,33.5
14-apr.-2017 18:47:43.064,-,13.60898495,3021,-0.78125,15,39
14-apr.-2017 18:47:43.163,-,13.64128304,3020,-0.78125,15,39
14-apr.-2017 18:47:43.263,-,13.76689434,3015.5,-0.78125,15,39
14-apr.-2017 18:47:43.363,-,13.76689434,3015.5,-0.78125,15,42
14-apr.-2017 18:47:43.464,-,13.80278397,3012.25,-0.78125,15,40.5
14-apr.-2017 18:47:43.562,-,13.80278397,3012.25,-0.78125,15,40.5
14-apr.-2017 18:47:43.664,-,13.80278397,3007.5,-0.78125,15,44
14-apr.-2017 18:47:43.763,-,13.98222637,3007.5,-0.78125,15,44
14-apr.-2017 18:47:43.864,-,13.98222637,3007.5,-0.78125,15,44
14-apr.-2017 18:47:43.963,-,13.93557072,3007.5,-0.78125,15,48
14-apr.-2017 18:47:44.063,-,13.93557072,3005.5,-0.78125,15,48
14-apr.-2017 18:47:44.163,-,13.93557072,3005.5,-0.78125,15,48
14-apr.-2017 18:47:44.263,-,14.00734901,2998.25,-0.78125,15,48
14-apr.-2017 18:47:44.364,-,14.08989239,2998.25,-0.78125,15,46.5
14-apr.-2017 18:47:44.463,-,14.08989239,3003.25,-0.78125,15,46.5
14-apr.-2017 18:47:44.563,-,14.08989239,3003.25,-0.78125,15,46.5
14-apr.-2017 18:47:44.664,-,14.08989239,2997.75,-0.78125,15,45.5
14-apr.-2017 18:47:44.762,-,14.22626972,2995.75,-0.78125,15,45.5
14-apr.-2017 18:47:44.863,-,14.22626972,2995.75,-0.78125,15,45.5
14-apr.-2017 18:47:44.963,-,14.15808105,2995.75,-0.78125,15,45.5
14-apr.-2017 18:47:45.064,-,14.15808105,2995.75,-0.78125,15,45.5
14-apr.-2017 18:47:45.164,-,13.96787071,2995.75,-0.78125,15,45.5
14-apr.-2017 18:47:45.263,-,13.96787071,2998.5,-0.78125,15,45
14-apr.-2017 18:47:45.364,-,14.06835938,2998.5,-0.78125,15,45
14-apr.-2017 18:47:45.465,-,14.03605938,2998.5,-0.78125,15,43.5
14-apr.-2017 18:47:45.565,-,14.03605938,2995.75,-0.78125,15,43.5
14-apr.-2017 18:47:45.663,-,14.12578201,2978.5,-0.78125,15,43.5
14-apr.-2017 18:47:45.763,-,14.12578201,2978.5,-0.78125,15,43.5
14-apr.-2017 18:47:45.862,-,14.05041409,2969.75,-0.78125,15,43.5
14-apr.-2017 18:47:45.963,-,14.05041409,2969.75,-0.78125,15,42.5
14-apr.-2017 18:47:46.063,-,14.05041409,2982.5,-0.78125,15,42
14-apr.-2017 18:47:46.165,-,14.01811504,2982.5,-0.78125,15,42
14-apr.-2017 18:47:46.263,-,14.01811504,2981,-0.78125,15,42.5
14-apr.-2017 18:47:46.363,-,14.01811504,2981,-0.78125,15,42.5
14-apr.-2017 18:47:46.464,-,13.94992638,2965.75,-0.78125,15,42.5
14-apr.-2017 18:47:46.564,-,14.3231678,2965.75,-0.78125,15,43.5
14-apr.-2017 18:47:46.664,-,14.3231678,2984,-0.78125,15,42.5
14-apr.-2017 18:47:46.763,-,14.3231678,2984,-0.78125,15,42.5
14-apr.-2017 18:47:46.863,-,14.3231678,2979.5,-0.78125,15,42.5
14-apr.-2017 18:47:46.964,-,14.41289043,2979.5,-0.78125,15,42.5
14-apr.-2017 18:47:47.063,-,14.41289043,2965.75,-0.78125,15,42.5
14-apr.-2017 18:47:47.163,-,14.59233475,2979.25,-0.78125,15,42.5
14-apr.-2017 18:47:47.263,-,14.59233475,2979.25,-0.78125,15,42.5
14-apr.-2017 18:47:47.362,-,14.69999981,2979.25,-0.78125,15,42.5
14-apr.-2017 18:47:47.463,-,14.74665546,2979.25,-0.78125,15,42.5
14-apr.-2017 18:47:47.562,-,14.74665546,2978.25,-0.78125,15,42.5
14-apr.-2017 18:47:47.663,-,14.74665546,2978.25,-0.78125,15,42.5
14-apr.-2017 18:47:47.762,-,14.95122051,2978.25,-0.78125,15,42.5
14-apr.-2017 18:47:47.863,-,14.95122051,2981.5,-0.78125,15,41
14-apr.-2017 18:47:47.963,-,14.78972149,2981.5,-0.78125,15,41
14-apr.-2017 18:47:48.063,-,14.78972149,2981.5,-0.78125,15,40.5
14-apr.-2017 18:47:48.162,-,14.88303185,2993.5,-0.78125,15,40.5
14-apr.-2017 18:47:48.263,-,14.87226582,2993.5,-0.78125,15,40.5
14-apr.-2017 18:47:48.363,-,14.87226582,2975,-0.78125,15,39.5
14-apr.-2017 18:47:48.463,-,14.47390079,3001,-0.78125,15,39
14-apr.-2017 18:47:48.562,-,14.47390079,3001,-0.78125,15,39
14-apr.-2017 18:47:48.666,-,14.47390079,2984.5,-0.78125,15,39
14-apr.-2017 18:47:48.762,-,14.49543476,2983.5,-0.78125,15,39
14-apr.-2017 18:47:48.862,-,14.49543476,2983.5,-0.78125,15,38
14-apr.-2017 18:47:48.964,-,14.49543476,2983.5,-0.78125,15,38
14-apr.-2017 18:47:49.065,-,14.58156681,2989,-0.78125,15,38
14-apr.-2017 18:47:49.163,-,14.58156681,2989,-0.78125,15,38
14-apr.-2017 18:47:49.262,-,14.58156681,2978.25,-0.78125,15,39
14-apr.-2017 18:47:49.363,-,14.57797813,2978.25,-0.78125,15,39
14-apr.-2017 18:47:49.463,-,14.5600338,2997,-0.78125,15,37.5
14-apr.-2017 18:47:49.562,-,14.5600338,2997,-0.78125,15,37.5
14-apr.-2017 18:47:49.665,-,14.78613186,2989.5,-0.78125,15,37.5
14-apr.-2017 18:47:49.763,-,14.78613186,2989.5,-0.78125,15,36.5
14-apr.-2017 18:47:49.863,-,14.66052151,2987.5,-0.78125,15,36.5
14-apr.-2017 18:47:49.963,-,14.66052151,2990.75,-0.78125,15,36.5
14-apr.-2017 18:47:50.063,-,14.66052151,2990.75,-0.78125,15,36
14-apr.-2017 18:47:50.163,-,14.6784668,2990.75,-0.78125,15,36
14-apr.-2017 18:47:50.262,-,14.6784668,2990.75,-0.78125,15,35
14-apr.-2017 18:47:50.362,-,14.61745548,3000.25,-0.78125,15,35
14-apr.-2017 18:47:50.463,-,14.61745548,3000.25,-0.78125,15,36
14-apr.-2017 18:47:50.564,-,14.6318121,2995,-0.78125,15,36
14-apr.-2017 18:47:50.663,-,14.6318121,2995,-0.78125,15,36.5
14-apr.-2017 18:47:50.762,-,14.53491211,2989.5,-0.78125,15,36.5
14-apr.-2017 18:47:50.863,-,14.53491211,2989.5,-0.78125,15,39
14-apr.-2017 18:47:50.963,-,14.3626461,3010.75,-0.78125,15,40.5
14-apr.-2017 18:47:51.062,-,14.10783672,3010.75,-0.78125,15,40.5
14-apr.-2017 18:47:51.163,-,14.10783672,2996,-0.78125,15,40.5
14-apr.-2017 18:47:51.263,-,14.12219143,2997.5,-0.78125,15,40.5
14-apr.-2017 18:47:51.363,-,14.12219143,2997.5,-0.78125,15,42
14-apr.-2017 18:47:51.463,-,14.12219143,2997.5,-0.78125,15,42
14-apr.-2017 18:47:51.563,-,14.50978947,2996.5,-0.78125,15,42
14-apr.-2017 18:47:51.663,-,14.50978947,2996.5,-0.78125,15,44
14-apr.-2017 18:47:51.763,-,15.03017521,2999.75,-0.78125,15,44
14-apr.-2017 18:47:51.863,-,15.03017521,2999.75,-0.78125,15,43.5
14-apr.-2017 18:47:51.964,-,14.87585354,2999.25,-0.78125,15,43.5
14-apr.-2017 18:47:52.063,-,14.87585354,2999.25,-0.78125,15,44
14-apr.-2017 18:47:52.163,-,14.77177715,2999.25,-0.78125,15,44
14-apr.-2017 18:47:52.262,-,14.77177715,3000.25,-0.78125,15,43.5
14-apr.-2017 18:47:52.363,-,15.0086422,3002.5,-0.78125,15,43.5
14-apr.-2017 18:47:52.463,-,14.81843281,3002.5,-0.78125,15,43.5
14-apr.-2017 18:47:52.563,-,14.81843281,3002.5,-0.78125,15,43.5
14-apr.-2017 18:47:52.666,-,14.57797813,2996,-0.78125,15,43.5
14-apr.-2017 18:47:52.763,-,14.57797813,2996,-0.78125,15,43.5
14-apr.-2017 18:47:52.862,-,14.5133791,2996,-0.78125,15,44
14-apr.-2017 18:47:52.962,-,14.5133791,3004.75,-0.78125,15,44
14-apr.-2017 18:47:53.063,-,14.73588848,2997.75,-0.78125,15,44
14-apr.-2017 18:47:53.163,-,14.62104511,2997.75,-0.78125,15,43.5
14-apr.-2017 18:47:53.262,-,14.62104511,3000,-0.78125,15,43.5
14-apr.-2017 18:47:53.363,-,14.62104511,3000,-0.78125,15,43.5
14-apr.-2017 18:47:53.463,-,14.47748947,3001,-0.78125,15,43.5
14-apr.-2017 18:47:53.562,-,14.47748947,2994.5,-0.78125,15,43.5
14-apr.-2017 18:47:53.663,-,14.62104511,2994.5,-0.78125,15,43.5
14-apr.-2017 18:47:53.762,-,14.62104511,2994.5,-0.78125,15,43.5
14-apr.-2017 18:47:53.863,-,14.85073185,2994.5,-0.78125,15,43.5
14-apr.-2017 18:47:53.963,-,14.85073185,3007.25,-0.78125,15,43.5
14-apr.-2017 18:47:54.063,-,14.85073185,3007.25,-0.78125,15,43.5
14-apr.-2017 18:47:54.163,-,14.71435547,2996.75,-0.78125,15,43.5
14-apr.-2017 18:47:54.263,-,14.57079983,2996.75,-0.78125,15,43.5
14-apr.-2017 18:47:54.363,-,14.57079983,3007.5,-0.78125,15,43.5
14-apr.-2017 18:47:54.462,-,14.52414513,3007.5,-0.78125,15,43.5
14-apr.-2017 18:47:54.563,-,14.52414513,2996.5,-0.78125,15,43.5
14-apr.-2017 18:47:54.662,-,14.79331017,3003.5,-0.78125,15,43.5
14-apr.-2017 18:47:54.762,-,14.79331017,3003.5,-0.78125,15,43.5
14-apr.-2017 18:47:54.862,-,14.69641018,3000.25,-0.78125,15,43.5
14-apr.-2017 18:47:54.963,-,14.52414513,3000.25,-0.78125,15,43.5
14-apr.-2017 18:47:55.063,-,14.52414513,3000,-0.78125,15,43.5
14-apr.-2017 18:47:55.164,-,14.56362247,3000,-0.78125,15,43.5
14-apr.-2017 18:47:55.263,-,14.56362247,3003,-0.78125,15,43.5
14-apr.-2017 18:47:55.363,-,14.56362247,3003,-0.78125,15,43.5
14-apr.-2017 18:47:55.462,-,14.81484318,2998.25,-0.78125,15,43.5
14-apr.-2017 18:47:55.562,-,14.81484318,2998.25,-0.78125,15,43.5
14-apr.-2017 18:47:55.663,-,14.54567909,3000.25,-0.78125,15,43.5
14-apr.-2017 18:47:55.763,-,14.54567909,3000.25,-0.78125,15,43.5
14-apr.-2017 18:47:55.863,-,14.54567909,3000.25,-0.78125,15,43.5
14-apr.-2017 18:47:55.963,-,14.49543476,3000.75,-0.78125,15,43.5
14-apr.-2017 18:47:56.063,-,14.49543476,3000.75,-0.78125,15,43.5
14-apr.-2017 18:47:56.162,-,14.63898945,2994.5,-0.78125,15,43.5
14-apr.-2017 18:47:56.264,-,14.75742149,2994.5,-0.78125,15,43.5
14-apr.-2017 18:47:56.363,-,14.75742149,2998.5,-0.78125,15,43.5
14-apr.-2017 18:47:56.463,-,14.65693378,3007.5,-0.78125,15,43.5
14-apr.-2017 18:47:56.563,-,14.65693378,3007.5,-0.78125,15,43.5
14-apr.-2017 18:47:56.663,-,14.47031116,3007.5,-0.78125,15,43.5
14-apr.-2017 18:47:56.763,-,14.47031116,3067.75,-0.78125,15,43.5
14-apr.-2017 18:47:56.863,-,14.25856876,3343,-0.78125,15,43.5
14-apr.-2017 18:47:56.963,-,14.25856876,3343,-0.78125,15,45
14-apr.-2017 18:47:57.063,-,14.49184608,3607.5,-0.78125,15,45
14-apr.-2017 18:47:57.163,-,14.49184608,3607.5,-0.78125,15,45.5
14-apr.-2017 18:47:57.263,-,14.88662052,3595.5,-0.78125,15,43.5
14-apr.-2017 18:47:57.362,-,14.88662052,3595.5,-0.78125,15,43.5
14-apr.-2017 18:47:57.463,-,14.88662052,3603.75,-0.78125,15,42
14-apr.-2017 18:47:57.563,-,14.5133791,3597,-0.78125,15,42
14-apr.-2017 18:47:57.665,-,14.5133791,3597,-0.78125,15,42
14-apr.-2017 18:47:57.763,-,14.70358849,3597,-0.78125,15,38
14-apr.-2017 18:47:57.863,-,14.70358849,3597,-0.78125,15,38
14-apr.-2017 18:47:57.963,-,14.81843281,3597,-0.78125,15,38
14-apr.-2017 18:47:58.063,-,14.81843281,3622.5,-0.78125,15,40.5
14-apr.-2017 18:47:58.163,-,15.0947752,3610.5,-0.78125,15,40.5
14-apr.-2017 18:47:58.262,-,15.0947752,3610.5,-0.78125,15,39.5
